지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),최다풍향(16방위),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),기사,안개 계속시간(hr)
192,진주,2019-02-11,1.1,-3.6,2341,7.3,1533,,,,,,,9.2,360,1057,5.1,360,1104,1.8,1595,340,-13.6,19,1537,34.4,2.2,1025.9,1033.5,2303,1026.1,22,1029.8,10.8,9.8,1200,2.47,15.78,,,,,,2.5,.8,3.1,-9.3,,,,,,,,,,2.2,3.2,,,
192,진주,2019-02-12,.9,-7,709,9.1,1543,,,,,,,6.3,110,1333,3.1,90,1303,.7,624,70,-9.8,22,1513,48,2.9,1029.1,1036.2,1019,1030.3,1619,1033,10.8,8.8,1200,2.39,14.93,,,,,,4,1.9,2.3,-10.8,,,,,,,,,,1.9,2.7,,,
192,진주,2019-02-13,3.2,-3,647,9.4,1445,,,,,,,7.9,20,1536,4.2,360,1313,1.4,1247,20,-12.3,17,1557,34.1,2.4,1026.7,1032.5,814,1027.7,1625,1030.5,10.9,9.6,1200,2.36,15,,,,,,3.9,1.5,3.8,-8,,,,,,,,,,2.8,4.1,,,
192,진주,2019-02-14,2.5,-1.8,2321,9.6,1536,,,,,,,4.8,110,1112,2.6,20,406,1,839,20,-11.3,20,1539,37,2.6,1026.3,1032.8,850,1027.7,1753,1030.1,10.9,6.4,1100,2.25,12.91,,,,,,6,3.1,3.8,-6.1,,,,,,,,,,1.7,2.5,,,
192,진주,2019-02-15,4.1,-2.2,150,11.6,1354,,,,,,,6.2,20,1713,3.2,110,1252,.8,720,360,-5.5,21,1507,52.3,4.1,1018.8,1028.8,5,1019,1524,1022.5,10.9,3,1300,2.39,10.06,,,,,,7.9,4.8,4.6,-5.7,,,,,,,,,,1.7,2.5,,,
192,진주,2019-02-16,1.8,-2,2356,6,1443,,,,,,,8.8,20,1215,4.3,360,1218,1.8,1522,340,-9.8,25,1444,44.3,3,1018.2,1023.8,2333,1020.3,1433,1022,11,8.5,1200,2.53,15.14,,,,,,6.9,4.6,4.5,-6.8,,,,,,,,,,2.2,3.2,,,
192,진주,2019-02-17,.7,-4.5,448,9.7,1445,,,,,,,6.4,200,1521,3.1,200,1530,.8,718,50,-12.3,13,1413,41.1,2.4,1020.8,1026.4,2348,1022.5,1732,1024.6,11,10.1,1200,2.64,17.37,,,,,,4.5,1.3,3.4,-9.5,,,,,,,,,,2.2,3.2,,,
192,진주,2019-02-18,2.3,-4.4,241,7.5,1404,,,,,,0,3.5,250,1131,1.8,110,1150,.5,449,140,-9.6,17,1310,44,3,1021.1,1027.6,839,1022.8,2356,1025,11,.6,1100,1.42,6.56,,,,,,9.8,5,2.2,-9,,,,,,,,,,1,1.5,26,,
192,진주,2019-02-19,4.2,1.1,2400,8.9,1609,,,,,,29,3.3,90,1242,1.7,90,1242,.5,465,90,2,59,6,85.9,7.1,1013.9,1023.2,119,1014.1,1351,1017.6,11.1,0,1300,1.07,4.3,,,,,,7.9,5,5.6,-3.5,,,,,,,,,,.6,.9,3,,
192,진주,2019-02-20,4.5,-1,707,10.6,1512,,,,,,,9.8,20,1257,3.9,340,1341,1.3,1109,360,-3.8,27,1524,58.5,4.7,1020.2,1026.9,2321,1020.2,9,1024,11.1,9.6,1200,2.52,16.61,,,,,,4.9,1.8,5.1,-4.9,,,,,,,,,,2.2,3.1,,,
192,진주,2019-02-21,4,-3,734,11.8,1513,,,,,,,6.2,340,946,3.1,70,1419,.9,771,20,-4.5,21,1411,57.8,4.4,1021.9,1028,831,1023.4,1619,1025.7,11.1,9.4,1200,2.59,16.85,,,,,,4.7,,4.7,-7.8,,,,,,,,,,2.1,2.9,,,
192,진주,2019-02-22,4.2,-1.6,708,12.6,1604,,,,,,,2.8,320,1339,1.4,270,1305,.4,338,290,-3,25,1356,64,4.9,1016.9,1024.9,1,1017.5,1626,1020.7,11.2,4,1200,1.85,10.16,,,,,,7.9,5.9,3.6,-4.8,,,,,,,,,,1.3,1.9,,,
192,진주,2019-02-23,5.4,-3,458,14.3,1551,,,,,,,7.9,70,1345,3.7,70,1304,.9,802,70,-2.7,25,1242,62.1,5.1,1019.7,1025.9,2137,1020.4,1,1023.4,11.2,9.6,1300,2.56,16.95,,,,,,3.9,1,5.9,-7.6,,,,,,,,,,2.5,3.6,,,
192,진주,2019-02-24,5.9,-2,646,15.6,1456,,,,,,,6.2,160,1807,3,200,1546,.7,607,230,-1.4,27,1501,65,5.5,1019,1026.6,716,1019.2,1618,1022.8,11.2,10.1,1200,2.64,17.29,,,,,,2.1,.5,7.6,-6.9,,,,,,,,,,2.4,3.4,,,
192,진주,2019-02-25,6.9,-1.7,703,17.5,1446,,,,,,,4.9,110,1753,2.4,110,1557,.6,548,290,-3.7,13,1412,56,4.8,1016.3,1021.9,2318,1016.9,1501,1020,11.3,9.7,1200,2.61,17.23,,,,,,4.8,2,9,-6.9,,,,,,,,,,2.7,3.8,,,
192,진주,2019-02-26,6.6,-2.2,652,15.3,1457,,,,,,,6.7,110,1513,3.7,110,1517,.8,708,110,-5.3,14,1623,49.4,4.2,1019.1,1024.9,931,1020.5,1832,1022.9,11.3,10,1200,2.59,17.02,,,,,,4.1,3.3,8.6,-7.1,,,,,,,,,,2.8,4,,,
192,진주,2019-02-27,7.9,4.3,104,13.5,1338,,,,,,.5,4.4,320,729,2.3,140,1452,.8,672,270,2,45,1339,67.8,7.1,1017.7,1024.6,810,1018.4,2130,1021.4,11.3,1.4,1200,1.67,8.04,,,,,,9.5,8.4,8.5,2.7,,,,,,,,,,1.2,1.7,.5,,
192,진주,2019-02-28,8.5,2.3,718,15.4,1424,,,,,,.5,8.5,70,1133,3.7,70,1126,.8,651,180,.9,29,1222,64.6,6.6,1014.1,1019.6,2343,1015.8,1427,1017.8,11.4,8.2,1300,2.41,15.46,,,,,,4.6,1.1,10,-2,,,,,,,,,,2.2,3.1,,,
192,진주,2019-03-01,6.7,-1.4,712,15.4,1503,,,,,,,4.9,70,1200,2.8,90,1010,.7,630,90,-2.6,21,1457,58.8,5.1,1017.1,1022.7,907,1018.9,1525,1020.8,11.4,9.5,1200,2.76,17.65,,,,,,3.9,1,8.3,-5.5,,,,,,,,,,2.7,3.8,,,
192,진주,2019-03-02,7.6,-1,526,15.6,1547,,,,,,,4.9,110,1734,2.9,90,1737,.7,613,110,.5,34,1315,63.4,6.4,1015.5,1021.9,825,1016.3,1701,1019.2,11.5,8.8,1200,2.32,13.46,,,,,,6.4,3.9,8.7,-5,,,,,,,,,,2,2.9,,,
192,진주,2019-03-03,10.2,5.8,647,15,1411,,,,,,0,4.3,110,1327,2.2,70,1129,.8,656,20,2,26,1441,61,7.2,1008.8,1017.3,1,1008.9,1746,1012.5,11.5,3.4,1200,1.67,10.3,,,,,,8.9,6.8,11,4,,,,,,,,,,1.7,2.5,0,,
192,진주,2019-03-04,10.2,4.3,2358,17.2,1540,,,,,,,5,340,416,2.9,250,1821,.9,767,110,2.7,30,1544,63.4,7.5,1009.9,1019.3,2355,1009.6,413,1013.6,11.5,8.8,1200,2.58,16.18,,,,,,4.6,3.3,12.2,-.9,,,,,,,,,,2.4,3.4,,,
192,진주,2019-03-05,8.9,-.5,649,15.5,1403,,,,,,,4.4,250,1406,2.3,250,1413,.7,591,140,1.7,30,1450,65.8,7,1016.8,1022.3,908,1018.8,1722,1020.5,11.6,5.4,1100,1.86,12.09,,,,,,6.6,3.4,9.1,-4.7,,,,,,,,,,1.8,2.6,.5,,
192,진주,2019-03-06,9.2,4.9,2347,14.4,1551,,,,,,2,4.9,20,1406,2.8,110,1501,.8,669,90,5.7,51,1554,80.5,9.2,1011.8,1019.7,1,1011.8,1622,1015.4,11.6,4.2,1300,2.56,10.68,,,,,,6.7,5.6,11.4,1.5,,,,,,,,,,1.4,2,1.5,,
192,진주,2019-03-07,7.5,.6,712,14.9,1502,,,,,,,7,340,944,3.7,340,951,1.2,1036,360,0,31,1614,62.8,6.1,1014.8,1023.2,2339,1013.9,5,1018.5,11.6,9.3,1400,2.36,16.08,,,,,,1.5,1,9.9,-3.3,,,,,,,,,,2.4,3.5,,,
192,진주,2019-03-08,6.7,-1.9,656,16.1,1505,,,,,,,6.1,230,1355,2.8,180,1628,.8,734,110,-.5,18,1413,65.8,6,1021.1,1026.9,933,1022.9,1523,1024.9,11.7,10.6,1200,2.92,19.92,,,,,,0,0,9.6,-6.5,,,,,,,,,,3,4.3,,,
192,진주,2019-03-09,8,-2,621,16.1,1355,,,,,,0,8.2,90,1354,3.5,110,1501,.9,772,180,2,40,1259,69.4,7.2,1018.3,1025.7,1,1018.8,2359,1022.1,11.7,9.3,1300,2.66,16.96,,,,,,5.3,4.6,10.6,-6.2,,,,,,,,,,2.5,3.5,13.5,,
192,진주,2019-03-10,7.1,2.6,2400,9.5,17,,,,,,21,6.5,360,1435,3.1,340,1740,1.2,1060,360,5.9,80,1913,92.4,9.3,1009.4,1018.9,3,1009.5,1700,1013.1,11.7,0,1100,.61,4.04,,,,,,8,7.6,8.3,-.9,,,,,,,,,,.6,.8,7.5,,
192,진주,2019-03-11,6.8,.6,149,15.3,1429,,,,,,0,10.1,230,1554,5.8,250,1549,1.3,1147,250,2.8,42,1431,79.9,7.5,1006,1011.7,848,1007.3,1703,1009.7,11.8,6.6,1200,2.84,15.26,,,,,,6.9,4.5,8.6,-3,,,,,,,,,,2.1,3,0,,
192,진주,2019-03-12,6.9,.1,641,14.1,1429,,,,,,0,12,270,1700,6.2,250,1245,1.9,1611,250,-.3,34,1248,65.9,6.2,1008,1016.4,2357,1009,1546,1011.7,11.8,6.4,1200,2.92,15.42,,,,,,3.3,2,7.4,-3.3,,,,,,,,,,2.8,4,0,,
192,진주,2019-03-13,4.5,-2.2,546,10.6,1414,,,,,,,12.6,270,1454,6.5,290,1509,2.2,1861,250,-9.3,16,1618,38.4,3.1,1017.1,1024,2334,1016.4,1,1020.9,11.9,9.7,1300,2.8,18.96,,,,,,.9,.9,4.8,-7.1,,,,,,,,,,3,4.3,,,
192,진주,2019-03-14,5.3,-4,623,13.2,1539,,,,,,,5.6,110,1549,3.2,110,1553,.9,811,160,-4.5,21,1153,54.3,4.5,1020.1,1026.5,813,1021.4,1542,1023.9,11.9,10.8,1200,3.07,21.55,,,,,,2.1,.1,7.5,-8.4,,,,,,,,,,2.9,4.1,,,
192,진주,2019-03-15,5.1,-1.4,526,13.2,1355,,,,,,0,15.1,270,1500,6.9,270,1505,1.6,1349,250,-1.3,27,2011,65.4,5.6,1015.4,1024.1,1,1013.9,1902,1019.1,11.9,6,1200,2.91,14.32,,,,,,6.8,4.4,4.9,-5.2,,,,,,,,,,2.2,3.1,0,,
192,진주,2019-03-16,6.1,-1.7,359,12.8,1430,,,,,,,6,160,1423,3.6,200,2306,1.2,1051,200,-.6,35,1258,64.8,5.9,1016.6,1023.7,905,1016.9,1,1020.3,12,10.8,1200,2.92,20.19,,,,,,0,0,9.5,-5.7,,,,,,,,,,2.6,3.7,,,
192,진주,2019-03-17,7.2,-1.1,614,15.6,1456,,,,,,,5.1,270,1143,2.7,250,1202,.8,720,250,-1.1,25,1543,61.5,5.7,1018.8,1024.2,940,1020.1,6,1022.6,12,11,1200,3.1,21.91,,,,,,.1,0,11.6,-5.5,,,,,,,,,,3.1,4.4,,,
192,진주,2019-03-18,8.1,-.9,649,14.8,1249,,,,,,,8.3,250,1300,4.9,270,1321,1,871,250,.9,33,1313,63.9,6.6,1016.5,1024.3,40,1016.8,2400,1020.2,12,7.2,1100,2.55,14.26,,,,,,7.8,4.3,9.6,-3.8,,,,,,,,,,2.1,3.1,,,
192,진주,2019-03-19,11.6,1.1,646,22,1518,,,,,,,7.1,290,1409,3.1,320,1552,.9,777,290,2.3,25,1418,59.6,7.2,1012.7,1018.4,2318,1014.2,1609,1016.3,12.1,10.7,1200,2.82,19.49,,,,,,.7,,13.5,-3.5,,,,,,,,,,3.3,4.7,,,
192,진주,2019-03-20,11.2,4.3,631,17.2,1220,,,,,,19,9.1,180,1640,3.4,180,1644,.7,628,270,7.7,43,1619,81.4,10.8,1008.9,1018.6,29,1003.1,2358,1012.5,12.1,.5,1100,1.36,7.1,,,,,,8.8,4.4,11.3,1,,,,,,,,,,1.5,2.1,19,,
192,진주,2019-03-21,14.6,8.3,2354,19.8,1410,,,,,,0,9.8,230,606,5.4,250,556,2,1714,250,6.1,35,1910,58.4,10.2,1002.8,1013.8,2338,1001.1,338,1006.4,12.2,9.4,1200,2.56,17.11,,,,,,8.5,4.6,15.7,5.5,,,,,,,,,,3,4.3,,,
192,진주,2019-03-22,9.3,5,630,15.2,1459,,,,,,,7.5,340,2334,3.4,340,1350,1.8,1548,340,-4,16,1313,40.9,4.6,1013.4,1020.4,2349,1013.6,9,1017,12.2,10.8,1200,3.31,23.33,,,,,,5.6,4.6,12,3.5,,,,,,,,,,4,5.8,,,
192,진주,2019-03-23,6.3,1.6,2324,12.8,1419,,,,,,0,11.2,270,1557,6.6,270,1555,2.1,1772,,-6.7,19,1200,41.8,3.9,1017.1,1023.3,2357,1017.4,1529,1020.8,12.2,8.7,1200,3.14,19.32,,,,,,3.9,2.6,9.3,-3.1,,,,,,,,,,2.6,3.7,0,,
192,진주,2019-03-24,4.9,-3,553,12.1,1401,,,,,,,7.1,140,1538,3.9,110,1546,1.2,997,,-4.1,27,1329,55.6,4.6,1017.8,1024.8,814,1018.1,1629,1021.6,12.3,11.4,1200,3.32,24.04,,,,,,0,0,10.1,-7.5,,,,,,,,,,3,4.3,,,
192,진주,2019-03-25,6,-1.8,615,13.1,1345,,,,,,,6,180,1429,3.3,250,1254,.9,749,,-.8,34,1149,64.9,5.8,1014.9,1020.7,923,1016.4,1648,1018.7,12.3,8.2,1100,2.42,15.15,,,,,,4.9,1.5,8.6,-4.5,,,,,,,,,,2,2.8,,,
192,진주,2019-03-26,9.7,-.7,453,21.1,1439,,,,,,,8.1,320,1600,3.9,340,1435,.8,731,,-.1,17,1657,59.8,6.2,1014.2,1019.6,2330,1016.4,1536,1017.9,12.3,10.5,1200,3.2,22.48,,,,,,.3,0,13,-4.1,,,,,,,,,,3.7,5.3,,,
192,진주,2019-03-27,12.3,1.4,604,20.1,1357,,,,,,,10,180,1533,4,270,1725,1.6,1359,,2.6,27,1506,55.5,7.5,1011.1,1019.5,1,1010.4,1711,1014.7,12.4,10.7,1200,2.97,21.14,,,,,,4.8,.5,14.3,-2.3,,,,,,,,,,3.8,5.5,,,
192,진주,2019-03-28,12.8,7.3,618,19.5,1223,,,,,,,7.7,160,1247,3.9,230,1442,1.1,967,160,6.4,29,1233,68,9.7,1009.1,1014.4,2149,1010.8,1509,1012.7,12.4,9.6,1100,2.86,19.19,,,,,,6.4,4.8,16.2,5.4,,,,,,,,,,3,4.3,,,
192,진주,2019-03-29,12.7,7.8,248,19.5,1444,,,,,,,7.6,160,1648,2.9,180,1506,.9,818,180,8.3,49,1320,77,10.9,1009.1,1014.7,850,1010.8,1457,1012.8,12.4,8.8,1300,2.68,18.32,,,,,,6.6,4.3,16.3,4,,,,,,,,,,2.8,4,0,,
192,진주,2019-03-30,11.2,5.6,2337,18.1,1335,,,,,,0,13.8,230,1604,7.5,250,1555,2.5,2151,250,1.3,23,1329,53.5,7,1008.7,1016.2,2346,1009.2,1353,1012.3,12.5,9.8,1100,2.92,20.51,,,,,,6.3,3.5,15.4,2.7,,,,,,,,,,4,5.8,,,
192,진주,2019-03-31,6.6,2.6,311,11.8,1353,,,,,,,9.1,340,1425,4.8,320,1500,2.2,1922,320,-7.5,21,1737,37.8,3.6,1016,1023.5,2220,1016,25,1019.7,12.5,10.8,1300,3.38,24.3,,,,,,2.9,.5,12.7,-2.5,,,,,,,,,,3.9,5.5,,,
192,진주,2019-04-01,6.3,-2.1,534,13.4,1541,,,,,,,11.6,270,1625,5,290,1621,1.6,1413,320,-6.7,22,1235,42.1,3.7,1018.9,1024.6,804,1020.6,1440,1022.6,12.6,10.7,1200,3.25,23.37,,,,,,2.6,1.9,10.7,-6.5,,,,,,,,,,3.8,5.4,,,
192,진주,2019-04-02,7.7,-1.3,557,15.3,1529,,,,,,,7.6,290,1722,4.2,340,2302,1.4,1190,250,-4.9,18,1252,45.6,4.3,1018.7,1024.6,806,1019,1604,1022.4,12.6,11.4,1200,3.43,25.03,,,,,,.5,.4,14.1,-5,,,,,,,,,,4.3,6.1,,,
192,진주,2019-04-03,8.8,-.5,623,15.7,1539,,,,,,,7.9,200,1719,3.4,250,1245,1.3,1150,160,-7.4,18,1232,33,3.5,1019.3,1026.1,731,1019.8,1703,1023,12.6,11.3,1200,3.47,25.56,,,,,,0,0,14.5,-6.2,,,,,,,,,,4.2,5.9,,,
192,진주,2019-04-04,10.9,-1.8,615,20.5,1453,,,,,,,9,180,1623,3.8,250,1957,1.4,1179,180,-3.6,19,1258,40.3,4.7,1014.4,1022.7,107,1013.5,1656,1018.1,12.7,11.2,1200,3.38,24.92,,,,,,2.6,.9,15.4,-6.4,,,,,,,,,,4.6,6.6,,,
192,진주,2019-04-05,12.8,2.2,624,21.9,1533,,,,,,,8.2,230,1249,4.3,250,1203,1.4,1174,250,1.8,28,22,48.8,7.2,1006.6,1014.9,19,1006.7,1559,1010.2,12.7,11.1,1200,2.99,21.76,,,,,,2.1,1.3,16.6,-2.8,,,,,,,,,,3.7,5.3,,,
192,진주,2019-04-06,12.6,1.7,544,20.7,1244,,,,,,,8.7,230,1308,3.6,160,1411,1.2,1021,160,-.3,16,1159,45.5,6.1,1007.8,1014.4,809,1008.7,1610,1011.5,12.7,11.3,1200,3.25,24.05,,,,,,0,0,17,-3,,,,,,,,,,4.6,6.5,,,
192,진주,2019-04-07,11.5,6,522,18.5,1212,,,,,,,5.2,90,1728,2.7,140,1728,.6,560,20,8.3,47,1206,82.4,11.2,1006.6,1011.6,953,1008.1,1407,1010.2,12.8,1.3,1100,2.24,6.85,,,,,,7,5.6,11.5,3,,,,,,,,,,1.2,1.8,,,
192,진주,2019-04-08,14.3,8.8,756,21.6,1541,,,,,,,5.7,90,2016,3.3,90,2024,1.2,1024,90,6.9,23,1741,67.9,10.1,1010.5,1019.7,2358,1010.5,217,1014.1,12.8,8.6,1200,3.17,20.66,,,,,,6,4.6,15.9,6.9,,,,,,,,,,3.5,5,,,
192,진주,2019-04-09,10.4,6.5,2302,16.4,1159,,1.6,2028,6.3,2224,24,9.5,110,1140,5.3,110,1140,2,1747,360,3.8,38,1124,66.5,8.1,1013,1021.2,834,1009.8,2359,1016.6,12.8,5.3,1100,2.83,13.17,,,,,,6.8,2.6,12.1,5.4,,,,,,,,,,2.2,3.1,34.9,,
192,진주,2019-04-10,8.4,5.6,233,11.6,1602,,1.1,25,5.2,1,10.9,6.6,340,107,3.1,360,514,1.7,1467,360,4.8,65,1657,79.6,8.6,1007.3,1014.9,2245,1007.9,143,1011,12.9,0,1200,1.21,7.09,,,,,,8.3,7.4,10.3,3.2,,,,,,,,,,1.2,1.7,,,
192,진주,2019-04-11,9.1,2.4,549,14.3,1455,,,,,,,5.2,160,1754,2.5,110,1050,.8,678,160,4.6,44,1628,76.5,8.5,1011.8,1016.8,814,1014,1647,1015.4,12.9,5.8,1000,2.18,15.08,,,,,,6.9,4.4,12.2,-.5,,,,,,,,,,2,2.8,,,
192,진주,2019-04-12,10.9,4,609,19.4,1436,,,,,,,7.2,290,1130,3.3,290,1152,1,853,90,2.5,22,1524,63.9,7.5,1014.6,1021.2,2357,1016.3,225,1018.3,13,9,1200,3.07,23.84,,,,,,2.8,2,14.9,.6,,,,,,,,,,3.7,5.4,,,
192,진주,2019-04-13,11.5,2.7,433,18.8,1533,,,,,,,7.3,180,1556,3.4,250,1347,.9,806,180,2.4,28,1645,58.4,7.3,1016.7,1022.5,836,1017.9,1636,1020.3,13,7.2,1400,2.78,17.11,,,,,,5.8,2.6,13.6,.4,,,,,,,,,,3.1,4.4,,,
192,진주,2019-04-14,12.2,7.8,602,16.5,1717,,0,,0,,0,8.3,270,1527,4.8,250,1502,1.6,1383,70,2.5,27,1910,54.6,7.6,1011.7,1019.1,3,1012.5,1641,1015.4,13,3.6,1500,2.05,10.1,,,,,,6,5.1,12.9,3.5,,,,,,,,,,2.4,3.4,0,,
192,진주,2019-04-15,11.3,1.1,554,21.5,1340,,,,,,,7.6,200,1624,3.3,200,1504,1.1,915,200,.6,20,1325,52.8,6.5,1014.9,1020.4,723,1016.2,1544,1018.6,13.1,12,1200,3.38,26.04,,,,,,0,0,15.8,-2.8,,,,,,,,,,4.4,6.3,,,
192,진주,2019-04-16,13.1,1.9,559,22.8,1430,,,,,,,7.4,250,1429,3.1,250,1412,.9,742,180,1.9,18,1329,54.5,7,1014,1020.4,725,1015.2,1729,1017.7,13.1,10.3,1100,3.34,21.74,,,,,,4.4,2.8,16.4,-.9,,,,,,,,,,3.8,5.5,,,
192,진주,2019-04-17,15.2,9,209,21.6,1602,,,,,,,7.7,230,301,2.7,270,1400,1,880,180,7.4,35,1431,62.4,10.3,1009.6,1016.1,1,1010.4,1742,1013.2,13.1,8.2,1100,2.89,18.62,,,,,,5.4,4.8,17.2,5.5,,,,,,,,,,3.3,4.7,,,
192,진주,2019-04-18,14.8,5.9,609,23.8,1340,,,,,,,9.4,230,1500,3.6,140,1258,1.1,954,160,8.9,38,1125,72,11.5,1008.3,1013.5,2256,1009.8,1637,1011.9,13.2,11.6,1200,3.39,25.5,,,,,,3.3,0,14.2,2.5,,,,,,,,,,4.1,5.9,,,
192,진주,2019-04-19,12.7,9.1,345,16.6,1300,,,,,,,4.7,90,1408,2.8,70,1409,.8,695,20,9.6,67,1529,82,12,1013.3,1019,2144,1013.4,1,1017,13.2,.9,800,1.11,5.17,,,,,,8.5,7,14.5,5.9,,,,,,,,,,1.1,1.5,,,
192,진주,2019-04-20,14,5.5,607,22.3,1517,,,,,,,5.7,200,1608,2.8,180,1530,.9,792,50,8.2,46,1447,71.5,10.9,1011.5,1018.7,7,1011.3,1706,1015.1,13.2,11.8,1200,3.4,25.45,,,,,,2.6,.5,19.2,1.8,,,,,,,,,,3.9,5.6,,,
192,진주,2019-04-21,16.5,8.1,555,25,1424,,,,,,,5.6,180,1512,2.4,200,1517,.7,576,320,11.4,48,1352,74.5,13.6,1009.1,1014.5,956,1010.7,1532,1012.7,13.3,7.3,1200,2.99,16.32,,,,,,6.9,3.9,19.3,5.9,,,,,,,,,,2.8,3.9,,,
192,진주,2019-04-22,17.5,10.5,548,26,1335,,,,,,,7.2,110,1526,2.9,140,1516,.9,800,110,12,45,1337,73.5,14.1,1012.2,1017.7,2209,1013.9,1,1015.8,13.3,11.1,1000,2.81,21.01,,,,,,4.9,1.5,21.1,7,,,,,,,,,,3.4,4.8,,,
192,진주,2019-04-23,14.7,10.6,551,18.5,1209,,.9,1920,2.7,1837,8.3,2.8,340,1503,1.3,320,1504,.4,346,270,12.9,61,1210,90.1,14.9,1010.4,1017.6,1,1010.7,2351,1014,13.3,0,800,.82,5.22,,,,,,6.5,4.3,16.5,7.6,,,,,,,,,,.8,1.2,14.3,,
192,진주,2019-04-24,17.6,14.6,33,21.7,1512,,.6,156,2,106,6,4.3,180,1902,2,230,1524,.5,457,180,16.4,78,1515,93.3,18.7,1003,1010.7,1,1004.4,1708,1006.6,13.4,1.9,1500,1.42,10.52,,,,,,7.3,6.9,19.6,14,,,,,,,,,,1.5,2.2,9.3,,
192,진주,2019-04-25,15.2,13,2349,17.2,237,,1.5,455,5.8,423,11.1,4.6,160,2146,1.9,110,421,.7,601,70,14.4,84,1621,95.4,16.5,1004.5,1009.4,1049,1005.6,307,1008.1,13.4,.1,1400,.52,3.72,,,,,,8.8,8.5,17.3,13.5,,,,,,,,,,.8,1.1,1.8,,
192,진주,2019-04-26,12.3,9,2320,15.1,1117,,0,,0,,0,5.1,360,1113,2.4,230,435,1.3,1099,50,8.8,57,1215,80.1,11.4,1007.9,1018,2359,1006.9,448,1011.6,13.4,.4,1000,1.58,8.32,,,,,,7.3,6.6,15.4,8.8,,,,,,,,,,1.6,2.3,0,,
192,진주,2019-04-27,12,5.4,512,18.7,1542,,0,,0,,0,6.1,70,1346,3.3,200,1647,1.1,967,110,6.2,36,1530,71.1,9.5,1017.8,1023.5,932,1018,1,1021.5,13.5,11.1,1100,3.47,24.98,,,,,,5.8,3,17.1,3,,,,,,,,,,3.4,4.9,,,
192,진주,2019-04-28,12,7.7,431,18.9,1639,,.1,,.1,,.1,6.1,90,1325,2.4,50,1310,.8,650,50,7.3,38,1652,76.5,10.3,1017.3,1023.8,8,1017.9,1848,1020.9,13.5,5.5,1300,3.31,16.54,,,,,,7.8,5.5,15.2,6.3,,,,,,,,,,2.7,3.9,.8,,
192,진주,2019-04-29,11.1,9.3,1,11.8,2132,,2.2,1655,10.5,1404,54.2,4,360,1358,1.6,360,1316,.6,545,20,10.1,79,723,94,12.4,1010.5,1019.8,1,1010.1,1926,1014.1,13.5,0,1000,.32,2.24,,,,,,6.8,6.4,12.9,10,,,,,,,,,,.7,.9,53.5,,
192,진주,2019-04-30,15.7,11.6,12,20.8,1611,,,,,,,4.9,50,916,2.6,110,1536,1,835,90,13,64,1701,85,15,1005.1,1010.8,1,1006.3,1735,1008.6,13.6,6.9,1000,2.38,15.64,,,,,,7.4,6.4,18.3,10.6,,,,,,,,,,2.2,3.1,,,
192,진주,2019-05-01,16.7,11.8,220,23.7,1650,,,,,,,6.2,320,1818,3.1,250,1506,1,878,270,10.6,37,1714,71,13,1002.3,1007.9,3,1002.7,1614,1005.8,13.6,7.3,1200,3.36,19.5,,,,,,4.8,3.8,17.8,7.4,,,,,,,,,,3.8,5.4,,,
192,진주,2019-05-02,16,6.4,515,25.1,1609,,,,,,,6.5,250,1406,3,200,1430,1,835,290,6.3,27,1215,59,9.6,1007.9,1014.9,2353,1007.4,8,1011.5,13.6,12.6,1200,3.52,28.09,,,,,,0,0,19.5,4,,,,,,,,,,5.1,7.3,,,
192,진주,2019-05-03,16.2,5.5,544,27.9,1535,,,,,,,7.6,200,1557,3.5,110,1207,1.1,920,70,5.1,20,1433,55.5,8.8,1013.1,1018.8,2343,1014.6,1527,1016.7,13.7,12.6,1200,3.51,27.75,,,,,,0,0,20.3,3,,,,,,,,,,5.2,7.4,,,
